Track Name,Artist Name,Popularity,Acousticness,Danceability,Duration (ms),Energy,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,Time Signature,Valence,Lyrics
夢醒時分(Live演唱版),Fish Leong,35,0.259,0.611,283227,0.672,3.15e-06,7,0.319,-6.941,1,0.0325,140.007,4,0.488,"淑樺姐﹐這個月生日‥ 在這裡我們祝她生日快樂
哈摟
一起唱這首歌吧

你說 你愛了不該愛的人 你的心中滿是傷痕
你說 你犯了不該犯的錯 心中滿是悔恨
你說 你嚐盡了生活的苦 找不到可以相信的人
你說 你感到萬分沮喪 甚至開始懷疑人生

...

******* This Lyrics is NOT for Commercial use *******"
愛情之所以為愛情,Fish Leong,38,0.552,0.729,259547,0.386,0,3,0.119,-8.365,1,0.0363,107.942,4,0.231,"買CD 把你的聲音丟在角落
看電影 到結局總是配角的錯
你要的故事 讓你去說
我要的生活 好好過

寫日記 寫不出是誰的感受
夜空裡 每個人佔有一個星座
你到底懂不懂 我只要一點溫熱的觸碰
你到底懂不懂 有些話 並不是 一定要說

你總說愛情之所以為愛情 是用來揮霍
你總是漫不在乎 當我看著自己的稀薄
你編織的感覺難以捉摸
你比我的夢境還困惑

我看見愛情之所以為愛情 誰都在揮霍
...

******* This Lyrics is NOT for Commercial use *******"
Fly Away,Fish Leong,39,0.605,0.48,262520,0.447,0,11,0.0975,-7.371,1,0.0372,139.92,4,0.4,"这一次是我自己为自己下的决定
很小心你说慢慢来别怕来不及
如果我还有一点点不安或者迟疑
我不会对你的反应那么好奇

多远啊其实也很不愿意
其实也不想回忆
谁没等到错过了流星
我们啊交集在这意外的假期
一定那里见过你 一定曾经梦见你

Fly Away 无穷无尽是你深邃的眼睛
看着你就可以让我茫茫人海里感到安定
...

******* This Lyrics is NOT for Commercial use *******"
屬於,Fish Leong,38,0.592,0.439,246147,0.521,0,0,0.362,-5.236,1,0.0293,147.872,4,0.267,"我堅持的 都值得 堅持嗎
我所相信的 就是真的嗎
如果我敢追求 我就敢 擁有嗎
而如果 都算了 不要呢

或許吧 或許我永遠都不會遇見他
或許吧 或許我太天真了吧

屬於我的昨天之前的結局
我決定 我的決定
屬於我的明天之後的憧憬
我迷信 我的迷信
屬於我們點點滴滴的傷心
我們要各自忘記
屬於我們閃閃發亮的愛情
我們再一起努力
...

******* This Lyrics is NOT for Commercial use *******"
Way back into Love,Victor Wong,35,0.0568,0.305,278187,0.504,0,10,0.223,-8.351,1,0.0359,201.396,4,0.512,"I've been living with a shadow overhead
I've been sleeping with a cloud above my bed
I've been lonely for so long
Trapped in the past, I just can't seem to move on

I've been hiding all my hopes and dreams away
Just in case I ever need them again someday
I've been setting aside time
To clear a little space in the corners of my mind

All I wanna do is find a way back into love
I can't make it through without a way back into love
Oh oh oh

...

******* This Lyrics is NOT for Commercial use *******"
別再為他流淚,Fish Leong,39,0.951,0.687,239240,0.368,0.000866,9,0.129,-7.96,1,0.0294,118.944,4,0.475,"你走了太久一定很累
他錯了不該你來面對
離開他就好 就算了 心情很乾脆

他其實沒有那麼絕對
遠一點你就看出真偽
離開他不等於你的世界會崩潰
轉個彎你還能飛

就别再為他流淚
别再讓他操控你的傷悲
就算有一點愚昧一點點後悔
也不要太狼狽

他不值得你的淚
把那遺憾留在大雨的街
...

******* This Lyrics is NOT for Commercial use *******"
燕尾蝶,Fish Leong,42,0.052,0.323,245523,0.812,0,8,0.277,-4.263,1,0.113,97.933,4,0.227,"興高采烈的破蛹 華麗新生的衝動
尋找燦爛天地美夢
主宰愛情的是誰 奮不顧身的撲火
就算輪迴只為襯托
你笑 你哭 你的動作
都是我的聖經 珍惜的背頌
我喜 我悲 我的生活
為你放棄自由 要為你左右

你是火 你是風
你是織網的惡魔
破碎的燕尾蝶 還做最後的美夢
你是火 你是風
你是天使的誘惑
讓我做燕尾蝶 擁抱最後的美夢
讓我短暫快樂很感動

...

******* This Lyrics is NOT for Commercial use *******"
愛你不是兩三天,Fish Leong,34,0.472,0.68,299498,0.705,0,4,0.0518,-6.892,1,0.0523,156.028,4,0.511,"退给你的信 只留下最后一封
淡淡笔迹 你熟悉的温柔
请别介意 我会将信纸好好收著
当我需要你关怀的时候
走过夏日街头 还是想牵你的手
好想听到 一句温暖的问候
虽然我们说好了 还是朋友
但为什么却没有再联络
爱你不是两三天
每天却想你很多遍
还不习惯孤独街道
拥挤人潮 没你拥抱
爱你不是两三天
一眨眼心就能沉淀
你是否想念我 喔
...

******* This Lyrics is NOT for Commercial use *******"
夜夜夜夜 - Live,Fish Leong,30,0.877,0.327,288040,0.302,0.00136,3,0.375,-11.665,1,0.0338,133.9,4,0.155,"夜夜夜夜 (music)

想問天你在哪裡 我想問問我自己
一開始我聰明 結束我聰明 聰明得幾乎都毀掉了我自己

想問天問大地 或者是迷信問問宿命
放棄所有 拋下所有 讓我漂流在安靜的夜夜空裡

你也不必牽強再說愛我 反正我的靈魂已片片凋落
慢慢的拼湊 慢慢的拼湊 拼湊成一個完全不屬於真正的我

你也不必牽強再說愛我 反正我的靈魂已片片凋落
...

******* This Lyrics is NOT for Commercial use *******"
為我好,Fish Leong,35,0.638,0.644,232411,0.532,0,9,0.0954,-6.041,1,0.0354,136.027,4,0.54,"才知道 你臉上的微笑
不是幸福代表 是種不自在的禮貌
才知道 感情已經動搖
我一直被誤導 是你還不願意揭曉

太多小煩惱 怪我們不懂得拋
太多的問號 答案也都不必找
只換來疲勞 忘了要一起變老

為何要無話可說 才懂沉默比爭吵難熬
...

******* This Lyrics is NOT for Commercial use *******"
PK,Fish Leong,35,0.175,0.605,220680,0.557,0,2,0.535,-5.816,1,0.0509,76.003,4,0.385,"你有堅持的事情
我也有我的個性
這次不讓妳 call我兄弟飆歌去

跟兩個人有關係
你卻一個人決定
情緒谷底 約好姊妹喝香檳

最恨別人對我不相信
我嚮往的親密是一起做決定
干涉太多是囚禁
溝通太少是疏離
愛有千百萬種定義

三天不聯絡 和解要被動
不談對錯 假裝沒冷戰過
想在愛裡當主key 要搶到麥克風
三天淚狂流 殘局你來收
...

******* This Lyrics is NOT for Commercial use *******"
失憶,Fish Leong,39,0.812,0.583,249707,0.543,0,1,0.0827,-5.626,1,0.038,126.028,4,0.41,"我書桌上的香水
你沉默的背對
只剩下那一點點
還是聞得到從前

西裝裏的口袋
我整理過的愛
又破了那一點點
我幫你補了誓言

從沒實現的搖滾夢
我也陪你走好多遍
斷弦的吉他
始終彈不出我要的答案
我和你拼了好幾夜
約翰藍儂的圖片
卻拼不到一個永遠
我在等你喊停

感覺不到從前溫柔的雙眼
感覺的到你已不再眷戀
...

******* This Lyrics is NOT for Commercial use *******"
會過去的,Fish Leong,35,0.595,0.473,259147,0.518,0,0,0.13,-5.844,1,0.0316,129.453,4,0.299,"新的戒指 失了光澤 幾年過了呢
沉默著 天快暗了 我們該把 往事收拾了
再多說 也回不去了 後來的 都沒關係了
縱然我 想起你的 某年某天 歷歷還深刻

分開後有 一段日子 躲得遠遠的
終於我 都走完了 慢慢也懂 當時不懂的
此刻你 生疏的溫柔 觸及我 結痂的傷口
以前多 不能原諒 如今都能 笑著說出口

我曾為你快樂 也曾為你挫折
曾把你緊緊抱著 緊緊依賴著緊緊地愛著
...

******* This Lyrics is NOT for Commercial use *******"
可樂戒指,Fish Leong,34,0.704,0.495,283013,0.472,0,1,0.0711,-6.352,1,0.03,140.118,4,0.169,"星星在天上寫詩 浪漫到放肆
嘴角的吻還微濕 我害羞掩飾
我調整了我坐姿 假裝更矜持
你的緊張 你的攻勢 就像個孩子

你把 我喝完的可樂
拉環當作戒指 輕輕套上了 我 小指
你問 能不能一輩子
那一秒突然 愛上了你 傻傻的固執

我不要你解釋 我不要你發誓
我只要 你記得此刻 你眼裡 我的樣子
愛我不要解釋 愛我不要發誓
...

******* This Lyrics is NOT for Commercial use *******"
"今天,半永久 (Today , Halfway to The Permanent)",Fish Leong,30,0.669,0.705,253493,0.517,0.0115,11,0.081,-9.863,1,0.054,93.981,4,0.664,"天 黑一半 亮一半
好不容易 溫暖
溫暖豢養 腐爛

心 灰一番 熱一番
怎麼悉心 打算
難免有 遺憾

多 信誓旦旦
永久的 光環
多讓人牽絆 讓人為難

我會 收下你的煙花
我也 留下我的盔甲
然後 親吻你的頭髮 你的鬍渣

我會 尋獲一個解答
我也 留下我的天涯
承認 原來每個靈魂 總有時差
...

******* This Lyrics is NOT for Commercial use *******"
可以的話,Fish Leong,31,0.829,0.654,259771,0.308,0,0,0.101,-13.449,1,0.0361,122.111,4,0.307,"每一次你不開心 我也跟著傷心
我們的心那麼近 一定很有默契
不必想該做什麼才算夠得體
我始終相信 那天你會聽見誠實的聲音

我知道愛並不是 誰能取代誰
可是我想幫你撿起無謂的心碎

可以的話 我們重新來過
可以的話 讓我彌補他犯的錯
旅途的美景還有很多
何必固執逗留這段殘破

可以的話 轉過身看看我
可以的話 讓我鬆開你的枷鎖
...

******* This Lyrics is NOT for Commercial use *******"
"昨天,一點愛 (Yesterday, When Love Occurs)",Fish Leong,26,0.513,0.56,219200,0.449,2.09e-05,5,0.146,-9.586,1,0.0335,117.904,4,0.203,"任憑自己 緬懷
時光荏苒 追趕
想要把回憶都停擺
思緒無從交代

寂寞自己 安排
好過思念 難捱
若非愛的天才
還能不能盼未來

一點愛 就能讓地裂天開
能讓我 把傷感重新掩埋
等你吹散陰霾
...

******* This Lyrics is NOT for Commercial use *******"
彩虹,Fish Leong,32,0.867,0.312,306027,0.319,0,0,0.0798,-8.263,1,0.0392,172.763,4,0.237,"坐在浴缸里 莲蓬头
代替我哭泣 像下雨
其实我不知道
眼泪有没有流
就像这故事中
你有没有爱过我

虚弱的窗帘 留不住
房里的黑夜 也要走
清晨唤醒了我
照亮昨夜的梦
一直到这时候
才开始有一点懂

你的爱就像彩虹
雨后的天空
绚烂却教人迷惑
蓝绿黄红

你的爱就像彩虹
我张开了手
却只能抱住风
...

******* This Lyrics is NOT for Commercial use *******"
溫柔,Fish Leong,30,0.62,0.598,300454,0.486,0,9,0.13,-8.96,1,0.0371,140.001,4,0.379,Lyrics not found
微光,Fish Leong,31,0.926,0.585,291085,0.373,0.00162,2,0.108,-10.763,1,0.0338,132.005,4,0.45,"寻找萤火虫的微光 等待沼泽中的璀璨
你们的情话在歌唱 填满空荡荡的夜晚
露珠吻别梦醒的脸 迎接不识趣的日光
埋怨先瞌睡的对方 怀着等不到的遗憾

如今呆板的另一半 陪你看电视的萤光
沙发干净得很稳当 屏幕闪烁得很孤单
芦苇在你心里荡漾 沼泽早就烟消云散
你也厌倦每年元旦 在外面看烟火弥漫
...

******* This Lyrics is NOT for Commercial use *******"
"再見,少年 (Farewell, My Lad) - 電影《再見,少年》同名主題曲",Fish Leong,25,0.8,0.567,275006,0.38,1.85e-06,6,0.126,-9.78,1,0.0308,112.923,4,0.213,"青春不止有燦爛 也有遺憾
就像抓不住的光 慢慢消散
可我要有多勇敢 才能直面黯淡
謝謝你用心陪伴 教我釋然

黑暗中看見一束光
絕望的我找到了方向
迷惘的生命被照亮
塵埃中孤獨倔強的綻放

我迎著風找到太陽
我守住自己的信仰
那年少時的珍藏
我永遠不會遺忘

...

******* This Lyrics is NOT for Commercial use *******"
如愛所願,Fish Leong,30,0.892,0.491,288790,0.333,1.67e-06,10,0.11,-11.885,1,0.0589,149.884,4,0.42,"忘了多久的好久不見
曾以為再也不見
青春的執著堅決
換一張笑臉

放下痛過的月月年年
迴避的記憶斷片
此刻交疊了視線
不再是解不開的結

歷練讓我們都變得
比從前更溫熱
抹去了尖銳沒有誰對誰的虧欠
離開後的心碎
諒解裡的後悔
...

******* This Lyrics is NOT for Commercial use *******"
完整的我,Fish Leong,31,0.569,0.444,289450,0.499,0,4,0.352,-7.66,1,0.0327,143.867,4,0.19,"最後一刻 紙花滿天的瞬間
掏空的心 分給了萬千笑靨
穿過每個期待 把呼喊聲走一遍
回頭多希望你 在身邊

不知不覺 繞過無數換日線
也換走了 共度日常的時間
是否該高興 靠近兒時的心願
微笑進每張陌生的照片

聚光燈下 眼前多虛幻看破
翻騰擁擠人群中 孤獨驚心動魄

舞台上的我 並不是完整的我
...

******* This Lyrics is NOT for Commercial use *******"
"明天,雙人舞 (Tomorrow, The Dancing Duo)",Fish Leong,21,0.135,0.787,187707,0.767,0,1,0.109,-7.676,1,0.0399,115.007,4,0.855,"誒快點 別浪費 月亮不會後退
選一天 可以約 是敷衍或重點
另一位 的空缺 舞步的躊躇迷霧
遺憾並不美 今夜

與其糾結 他的笑臉 day and night
哪裡有鬼 動態調閱 make you crazy
早就命定最愛
嘴硬 的你 動作快
別裝蒜

現在是現在
你明知道規矩
心裡不斷練習
像電影那般 對上眼
現在 你最後的機會
一支舞兩個人三分鐘 完美

...

******* This Lyrics is NOT for Commercial use *******"
我還記得,Fish Leong,28,0.198,0.579,276396,0.637,0,6,0.093,-5.236,1,0.0283,123.936,4,0.305,"十年后的今天 遇见你
年少轻狂 已远去
成熟稳重 也保持距离
沉默里 千言万语
时光回到 那年夏天
公车站前 你笑容满面
拍拍我的头 说你好吗
一句问候 填满青春
别人的话 都听不见
岁月凝结在 你的视线

我还记得 那年倾盘大雨
狼狈奔跑穿越 几条街
握紧的双手 为爱的不顾一切

我还记得 那年你的声音
耳边回荡 那一句誓言
...

******* This Lyrics is NOT for Commercial use *******"
如果能在一起,Fish Leong,30,0.377,0.565,246000,0.656,0,3,0.173,-6.267,1,0.028,139.952,4,0.361,"夕陽快消失了 像一顆心沈入海底 投入灼熱的光影
對話都結束了 胸口的悸動還沒停 今天我更喜歡你
好想獨佔這距離 你的小心 我的呼吸 誰會先鼓起勇氣

如果我們能在一起 我只想此刻的你的孩子氣
和笑瞇瞇 陪我未來的風雨
如果我們能在一起 我只想此刻的我的好心情
心電感應 讓所有的心願不怕來不及
...

******* This Lyrics is NOT for Commercial use *******"
鳥獸散 - 電影《他馬克老闆》插曲,Crowd Lu,39,0.908,0.622,62642,0.131,0,9,0.112,-13.665,1,0.05,167.842,4,0.207,Lyrics not found
刻在我心底的名字 (Your Name Engraved Herein) - 電影<刻在你心底的名字>主題曲,Crowd Lu,61,0.873,0.425,320166,0.201,0,10,0.111,-11.961,1,0.0373,136.328,4,0.267,"Oublie-le 好幾次我告訴我自己
越想努力趕上光的影
越無法抽離 而已

Je t'aimais 刻骨銘心只有我自己
好不容易交出真心的勇氣
你沉默的回應 是善意

刻在我心底的名字
忘記了時間這回事
於是謊言說了一次就一輩子
曾頑固跟世界對峙
覺得連呼吸都是奢侈
如果有下次 我會再愛一次
刻在我心底的名字
...

******* This Lyrics is NOT for Commercial use *******"
幾分之幾 - 電影<花甲大人轉男孩>主題曲,Crowd Lu,59,0.636,0.519,228571,0.342,0,1,0.1,-5.54,1,0.0257,143.819,4,0.425,"記得那天 太陽壓著平原
風慢慢吹 沒有人掉眼淚
一切好美 好到我可以不用說話

金色的側臉 踩著全白球鞋
風繼續吹 世界繼續作業
那麼確定 我知道那就是你

那一天你走進了我的生命
謝謝你成為了我的幾分之幾
...

******* This Lyrics is NOT for Commercial use *******"
魚仔 - 電視劇<花甲男孩轉大人>主題曲,Crowd Lu,53,0.786,0.666,280955,0.217,0,1,0.0766,-11.042,0,0.0335,82.011,4,0.395,"去學校的路很久沒走
最近也換了新的工作
所有的追求 是不是缺少了什麼

想像著生活 風平浪靜
打開了窗戶 突然想起
你在的世界 會不會很靠近水星

看魚仔 在那 游來游去 游來游去
我對你 想來想去 想來想去
這幾年我的打拼跟認真 都是因為你

花在風中 搖來搖去 搖來搖去
我對你 想來想去 想到半暝
希望月光帶你回到我身邊
...

******* This Lyrics is NOT for Commercial use *******"
工作與休息 (My Duty) - 電影《他馬克老闆》主題曲,Crowd Lu,38,0.854,0.617,230015,0.17,0,5,0.0851,-11.156,1,0.0367,129.876,4,0.313,Lyrics not found
DREAM LIKE ME,Crowd Lu,49,0.751,0.447,281658,0.513,0.803,1,0.1,-10.046,0,0.0279,77.995,4,0.438,"Seasons have changed
Since you ran away from home
I've looked everywhere
But it's time to let it go
There's a ghost in my kitchen
A graveyard in my bed
Endless nights and fever dreams
My soft edges are gone

But I don't have to ask you
'Cause I already know
You don't love him like you love me
No matter what you tell him
You left your heart behind, girl
Come back and pick it up
We're never gonna be done
No, no, hmm-hmm, ooh
...

******* This Lyrics is NOT for Commercial use *******"
