Track Name,Artist Name,Popularity,Acousticness,Danceability,Duration (ms),Energy,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,Time Signature,Valence,Lyrics,lyrics,final_lyrics
原來你也在這裡 (OT:AISARERU HANA AISARENU HANA) - Live,Rene Liu,31,0.641,0.42,284730,0.545,0.0,9,0.952,-9.428,1,0.0368,107.805,3,0.559,請允許我塵埃落定用沉默埋葬了過去滿身風雨我從海上來才隱居在這沙漠裡該隱瞞的事總清晰千言萬語只能無語愛是天時地利的迷信喔原來你也在這裡啊那一個人是不是只存在夢境裡為什麼我用盡全身力氣卻換來半生回憶若不是你渴望眼睛若不是我救贖心情在千山萬水人海相遇喔原來你也在這裡請允許我塵埃落定用沉默埋葬了過去,"['請', '允許', '我', '塵埃落定', '用', '沉默', '埋葬', '了', '過去', '滿', '身', '風雨', '我', '從', '海', '上來', '才', '隱居', '在', '這', '沙漠', '裡', '該', '隱瞞', '的', '事', '總', '清晰', '千言萬語', '只', '能', '無語', '愛', '是', '天時地利', '的', '迷信', '喔', '原來', '你', '也', '在', '這裡', '啊', '那', '一', '個', '人', '是', '不', '是', '只', '存在', '夢境', '裡', '為什麼', '我', '用盡', '全', '身', '力氣', '卻', '換來', '半生', '回憶', '若', '不', '是', '你', '渴望', '眼睛', '若', '不', '是', '我', '救贖', '心情', '在', '千山萬水', '人海', '相遇', '喔', '原來', '你', '也', '在', '這裡', '請', '允許', '我', '塵埃落定', '用', '沉默', '埋葬', '了', '過去']",允許 塵埃落定 沉默 埋葬 過去 滿 身 風雨 海 上來 隱居 沙漠 裡 隱瞞 事 總 清晰 千言萬語 無語 愛 天時地利 迷信 喔 原來 存在 夢境 裡 用盡 全 身 力氣 換來 半生 回憶 渴望 眼睛 救贖 心情 千山萬水 人海 相遇 喔 原來 允許 塵埃落定 沉默 埋葬 過去
縮影 (《台北女子圖鑑》戲劇片頭曲),Rene Liu,28,0.81,0.635,229245,0.428,0.0106,1,0.133,-9.63,1,0.0414,132.048,4,0.235,也許我什麼都想要才活得越來越單調我如此勤勞回頭看反而可笑歲月並不像一把刀它切不斷我的煎熬再奮不顧身都像寂寞的前導以為自己難不倒在這城市誰不心慌我慌的不是找不到只是慾望一碰就動搖被多少人需要但我的需要怕我也不知道,"['也許', '我', '什麼', '都', '想要', '才', '活', '得', '越來越', '單調', '我', '如此', '勤勞', '回頭', '看', '反而', '可笑', '歲月', '並', '不', '像', '一', '把', '刀', '它', '切', '不', '斷', '我', '的', '煎熬', '再', '奮不顧身', '都', '像', '寂寞', '的', '前導', '以為', '自己', '難', '不', '倒', '在', '這', '城市', '誰', '不', '心', '慌', '我', '慌', '的', '不', '是', '找', '不', '到', '只是', '慾望', '一', '碰', '就', '動搖', '被', '多少', '人', '需要', '但', '我', '的', '需要', '怕', '我', '也', '不', '知道']",也許 想要 活 越來越 單調 勤勞 回頭 可笑 歲月 刀 切 斷 煎熬 奮不顧身 寂寞 前導 難 倒 城市 心 慌 慌 找 慾望 碰 動搖 需要 需要 怕 知道
我不想念,Rene Liu,29,0.37,0.509,230867,0.523,0.0,10,0.187,-5.331,1,0.0249,81.988,4,0.372,某個城某條街某一條小巷某一個晚上某閣樓微微燈光某個人默默關上某心房某扇窗跟沒有人說晚安夜從前從來沒這麼長床荒涼的就像沒有邊疆失眠是枕頭之上無盡的流浪天永遠不亮我不想念不想念他模樣,"['某', '個', '城', '某', '條', '街', '某', '一', '條', '小', '巷', '某', '一', '個', '晚上', '某', '閣樓', '微微', '燈光', '某', '個', '人', '默默', '關上', '某', '心房', '某', '扇', '窗', '跟', '沒有', '人', '說', '晚安夜', '從前', '從來', '沒', '這麼', '長', '床', '荒涼', '的', '就', '像', '沒有', '邊疆', '失眠', '是', '枕頭', '之上', '無盡', '的', '流浪', '天', '永遠', '不', '亮', '我', '不', '想念', '不', '想念', '他', '模樣']",城 條 街 條 巷 晚上 閣樓 微微 燈光 默默 關上 心房 扇 窗 晚安夜 從前 從來 沒 長 床 荒涼 邊疆 失眠 枕頭 之上 無盡 流浪 天 永遠 亮 想念 想念 模樣
幸福就是,Rene Liu,29,0.727,0.536,227453,0.468,0.0,8,0.215,-8.834,1,0.0347,181.871,4,0.575,不想再牽手就該放開手讓愛學會成全和自由如果還能夠繼續往前走挽留並不代表誰懦弱我們曾心動也都曾心痛失去太多才懂得擁有如果沒有過每一次衝動怎能相遇過程的感動我們往往努力愛卻更寂寞一起做過的夢到了最後真的只是夢我們常常為了誰受盡折磨不明白幸福到底是甚麼,"['不', '想', '再', '牽', '手', '就', '該', '放開', '手', '讓', '愛', '學會', '成全', '和', '自由', '如果', '還', '能夠', '繼續', '往', '前', '走', '挽留', '並', '不', '代表', '誰', '懦弱', '我們', '曾', '心動', '也', '都', '曾', '心痛', '失去', '太多', '才', '懂得', '擁有', '如果', '沒有', '過', '每', '一', '次', '衝動', '怎能', '相遇', '過程', '的', '感動', '我們', '往往', '努力', '愛', '卻', '更', '寂寞', '一起', '做', '過', '的', '夢', '到', '了', '最後', '真的', '只', '是', '夢', '我們', '常常', '為了', '誰', '受盡', '折磨', '不', '明白', '幸福', '到底', '是', '甚麼']",想 牽 手 放開 手 愛 學會 成全 自由 能夠 繼續 前 走 挽留 代表 懦弱 心動 心痛 失去 太多 懂得 擁有 次 衝動 怎能 相遇 過程 感動 往往 努力 愛 寂寞 一起 夢 最後 真的 夢 常常 受盡 折磨 明白 幸福 到底
我等你,Rene Liu,29,0.894,0.444,268001,0.202,1.1e-05,0,0.118,-12.467,1,0.0285,154.239,4,0.287,不做考虑也没半点犹豫我就说了这一句我等你你眼中闪过了些讶异更多的是怀疑所以你可以离去不相信你还会回心转意是我任性才决定要等你我眼中的泪没掉过一滴只是随你背影慢慢倒流进心里心底我等你半年为期逾期就狠狠把你忘记不只伤心的,"['不', '做', '考虑', '也', '没', '半点', '犹豫', '我', '就', '说', '了', '这', '一', '句', '我', '等', '你', '你', '眼', '中', '闪过', '了', '些', '讶异', '更多', '的', '是', '怀疑', '所以', '你', '可以', '离去', '不', '相信', '你', '还', '会', '回心转意', '是', '我', '任性', '才', '决定', '要', '等', '你', '我', '眼', '中', '的', '泪', '没', '掉', '过', '一', '滴', '只是', '随', '你', '背影', '慢慢', '倒流', '进', '心', '里', '心', '底', '我', '等', '你', '半', '年', '为期', '逾期', '就', '狠狠', '把', '你', '忘记', '不只', '伤心', '的']",考虑 没 半点 犹豫 说 这 句 眼 闪过 讶异 更多 怀疑 离去 相信 还 会 回心转意 任性 决定 眼 泪 没 掉 过 滴 随 背影 慢慢 倒流 进 心 里 心 底 半 为期 逾期 狠狠 忘记 伤心
不能跟情人說的話,Christine Fan,25,0.711,0.505,256187,0.52,0.0,2,0.12,-8.352,1,0.0272,134.009,4,0.334,有時候對一個人那麽用心卻還是搞不清楚她的邏輯談戀愛誰沒演過一點戲裝沒事裝忘記裝相信有時候和一個人那麽緊密卻還是忍不住想保護自己誰戀愛不曾藏一點秘密留防備留回憶留心情謝謝你總是陪我分享不能跟情人說的話我反反覆覆你也從不笑我老是罵他卻又離不開他謝謝你總是替我收藏不想跟情人說的話我胡思亂想你只握著我手讓我釋放然後慢慢寬廣,"['有時候', '對', '一', '個', '人', '那', '麽', '用心', '卻', '還是', '搞', '不', '清楚', '她', '的', '邏輯', '談戀愛', '誰', '沒', '演', '過', '一點', '戲', '裝', '沒', '事', '裝', '忘記', '裝', '相信', '有時候', '和', '一', '個', '人', '那', '麽', '緊密', '卻', '還是', '忍不住', '想', '保護', '自己', '誰', '戀愛', '不', '曾', '藏', '一點', '秘密', '留', '防備', '留', '回憶', '留', '心情', '謝謝', '你', '總是', '陪', '我', '分享', '不能', '跟', '情人', '說', '的', '話', '我', '反反覆覆', '你', '也', '從不', '笑', '我', '老是', '罵', '他', '卻', '又', '離', '不', '開', '他', '謝謝', '你', '總是', '替', '我', '收藏', '不', '想', '跟', '情人', '說', '的', '話', '我', '胡思亂想', '你', '只', '握', '著', '我', '手', '讓', '我', '釋放', '然後', '慢慢', '寬廣']",有時候 麽 用心 搞 清楚 邏輯 談戀愛 沒 演 一點 戲 裝 沒 事 裝 忘記 裝 相信 有時候 麽 緊密 忍不住 想 保護 戀愛 藏 一點 秘密 留 防備 留 回憶 留 心情 謝謝 總是 陪 分享 不能 情人 話 反反覆覆 從不 笑 老是 罵 開 謝謝 總是 收藏 想 情人 話 胡思亂想 握 手 釋放 慢慢 寬廣
風和日麗,Rene Liu,28,0.591,0.644,242653,0.685,0.000137,5,0.235,-4.211,1,0.0289,102.043,4,0.434,那一年夏天熱得喘不過氣日子像水蒸氣上氣不接下氣幸好我遇見了你謝天謝地一整個銀河系因為你所以七夕好像被曬到頭暈喝一口酸梅冰暫時找到重心可以鬆一口氣雖然物換星移偶然中場休息謝謝你讓我放我的心難得風平浪靜難得風和日麗,"['那', '一', '年', '夏天', '熱', '得', '喘', '不', '過', '氣', '日子', '像', '水蒸氣', '上', '氣', '不', '接', '下氣', '幸好', '我', '遇見', '了', '你', '謝天謝地', '一', '整', '個', '銀河系', '因為', '你', '所以', '七夕', '好像', '被', '曬', '到', '頭暈', '喝', '一', '口', '酸梅冰', '暫時', '找到', '重心', '可以', '鬆', '一', '口', '氣', '雖然', '物換星移', '偶然', '中場', '休息', '謝謝', '你', '讓', '我', '放', '我', '的', '心', '難得', '風平浪靜', '難得', '風和日麗']",夏天 熱 喘 氣 日子 水蒸氣 氣 接 下氣 幸好 遇見 謝天謝地 整 銀河系 七夕 好像 曬 頭暈 喝 口 酸梅冰 暫時 找到 重心 鬆 口 氣 物換星移 偶然 中場 休息 謝謝 放 心 難得 風平浪靜 難得 風和日麗
飛行日,Rene Liu,23,0.646,0.605,225362,0.501,0.0,7,0.106,-9.157,1,0.0422,143.144,4,0.526,或許不用存半年的積蓄現在我們多幸運小小的窗透進無邊際的雲佐一點雀躍的心情挑好電影睡著也沒關係沒有其它目的地這個人生有些事讓我決定我想你就要見到你我飛行幾千公里都在隔壁你在定點或游移我用關心悄悄地參與好愛你任何風景都不如你環遊世界的原因單純只想呼吸有你的空氣,"['或許', '不用', '存', '半', '年', '的', '積蓄', '現在', '我們', '多', '幸運', '小小', '的', '窗', '透進', '無', '邊際', '的', '雲佐', '一點', '雀躍', '的', '心情', '挑好', '電影', '睡著', '也', '沒關係', '沒有', '其它', '目的地', '這', '個', '人生', '有', '些', '事', '讓', '我', '決定', '我', '想', '你', '就', '要', '見到', '你我', '飛行', '幾千', '公里', '都', '在', '隔壁', '你', '在', '定點', '或', '游移', '我', '用', '關心', '悄悄', '地', '參與', '好', '愛', '你', '任何', '風景', '都', '不如', '你', '環遊', '世界', '的', '原因', '單純', '只', '想', '呼吸', '有', '你', '的', '空氣']",或許 不用 存 半 積蓄 現在 幸運 小小 窗 透進 邊際 雲佐 一點 雀躍 心情 挑好 電影 睡著 沒關係 目的地 人生 事 決定 想 見到 你我 飛行 幾千 公里 隔壁 定點 游移 關心 悄悄 參與 愛 風景 環遊 世界 原因 單純 想 呼吸 空氣
我敢在你懷裡孤獨,Rene Liu,23,0.456,0.618,262853,0.508,0.0,9,0.101,-8.657,1,0.0316,129.943,4,0.358,誰不曾忙碌忙完就喊孤苦只因落單了就忘了這叫無拘無束你也會渴望沒任何人束縛在沒觀眾的王國裡表演我行我素歸宿不是護身符攜手一樣會迷途你我何必要害怕迷路忘了迷路是自由自在漫步我敢在你懷裡面對我孤獨傾聽你心跳跟自己傾訴我倆早已不用刻意練習共處你也會我也該要跟自己相處我怕失去了你也不怕孤獨,"['誰', '不', '曾', '忙碌', '忙完', '就', '喊', '孤苦', '只', '因', '落單', '了', '就', '忘', '了', '這', '叫', '無拘無束', '你', '也', '會', '渴望', '沒', '任何', '人', '束縛', '在', '沒', '觀眾', '的', '王國', '裡', '表演', '我', '行我素', '歸宿', '不', '是', '護身符', '攜手', '一樣', '會', '迷途', '你我', '何必', '要', '害怕', '迷路', '忘', '了', '迷路', '是', '自由自在', '漫步', '我', '敢', '在', '你', '懷裡', '面對', '我', '孤獨', '傾聽', '你', '心跳', '跟', '自己', '傾訴', '我倆', '早已', '不用', '刻意', '練習', '共處', '你', '也', '會', '我', '也', '該', '要', '跟', '自己', '相處', '我', '怕', '失去', '了', '你', '也', '不', '怕', '孤獨']",忙碌 忙完 喊 孤苦 落單 忘 無拘無束 渴望 沒 束縛 沒 觀眾 王國 裡 表演 行我素 歸宿 護身符 攜手 迷途 你我 何必 害怕 迷路 忘 迷路 自由自在 漫步 敢 懷裡 面對 孤獨 傾聽 心跳 傾訴 我倆 早已 不用 刻意 練習 共處 相處 怕 失去 怕 孤獨
飄洋過海來看你,Rene Liu,23,0.565,0.647,232381,0.469,0.000844,9,0.238,-8.67,1,0.0311,117.87,4,0.248,為你我用了半年的積蓄飄洋過海的來看你為了這次相聚我連見面時的呼吸都曾反覆練習言語從來沒能將我的情意表達千萬分之一為了這個遺憾我在夜裡想了又想不肯睡去記憶它總是慢慢的累積在我心中無法抹去為了你的承諾我在最絕望的時候都忍著不哭泣陌生的城市啊熟悉的角落裡也曾彼此安慰,"['為', '你我', '用', '了', '半', '年', '的', '積蓄', '飄洋過海', '的', '來', '看', '你', '為了', '這', '次', '相聚', '我', '連', '見面', '時', '的', '呼吸', '都', '曾', '反覆', '練習', '言語', '從來', '沒', '能', '將', '我', '的', '情意', '表達', '千萬分之一', '為了', '這', '個', '遺憾', '我', '在', '夜裡', '想', '了', '又', '想', '不肯', '睡去', '記憶', '它', '總是', '慢慢', '的', '累積', '在', '我', '心', '中', '無法', '抹去', '為了', '你', '的', '承諾', '我', '在', '最', '絕望', '的', '時候', '都', '忍', '著', '不', '哭泣', '陌生', '的', '城市', '啊', '熟悉', '的', '角落', '裡', '也', '曾', '彼此', '安慰']",你我 半 積蓄 飄洋過海 次 相聚 見面 呼吸 反覆 練習 言語 從來 沒 情意 表達 千萬分之一 遺憾 夜裡 想 想 不肯 睡去 記憶 總是 慢慢 累積 心 無法 抹去 承諾 絕望 忍 哭泣 陌生 城市 熟悉 角落 裡 安慰
同桌的妳,Rene Liu,23,0.502,0.485,218880,0.455,0.0,4,0.106,-6.932,1,0.0257,98.535,3,0.284,明天你是否會想起昨天你寫的日記明天你是否還惦記曾經最愛哭的你老師們都已想不起猜不出問題的你我也是偶然翻相片才想起同桌的你誰娶了多愁善感的你誰看了你的日記誰把你的長髮盤起誰給你做的嫁衣你從前總是很小心問我借半塊橡皮你也曾無意中說起喜歡和我在一起,"['明天', '你', '是否', '會', '想起', '昨天', '你', '寫', '的', '日記', '明天', '你', '是否', '還', '惦記', '曾經', '最愛', '哭', '的', '你', '老師', '們', '都', '已', '想', '不', '起', '猜', '不', '出', '問題', '的', '你', '我', '也', '是', '偶然', '翻', '相片', '才', '想起', '同', '桌', '的', '你', '誰', '娶', '了', '多愁善感', '的', '你', '誰', '看', '了', '你', '的', '日記', '誰', '把', '你', '的', '長髮', '盤起', '誰', '給', '你', '做', '的', '嫁衣', '你', '從前', '總是', '很', '小心', '問', '我', '借', '半', '塊', '橡皮', '你', '也', '曾', '無意', '中', '說起', '喜歡', '和', '我', '在一起']",明天 想起 昨天 寫 日記 明天 惦記 曾經 最愛 哭 老師 想 猜 出 問題 偶然 翻 相片 想起 桌 娶 多愁善感 日記 長髮 盤起 嫁衣 從前 總是 小心 問 半 塊 橡皮 無意 說起 喜歡 在一起
所有相愛的人啊(熱情版),Rene Liu,21,0.12,0.608,248675,0.722,9.95e-06,10,0.132,-6.62,1,0.0311,136.608,4,0.545,恨也盡情恨過該忘得差不多掙脫了掙脫了那個角色被誰唱錯的歌歌詞卻還記得愛錯的愛錯了就算了所有相愛的人啊心花怒放沒有什麼可以阻擋年少輕狂所有孤單的人啊請用力悲傷堅強才是這世界上最大的謊甜蜜的笑聲被複製了許多,"['恨', '也', '盡情', '恨', '過', '該', '忘', '得', '差不多', '掙脫', '了', '掙脫', '了', '那', '個', '角色', '被', '誰', '唱錯', '的', '歌', '歌詞', '卻', '還', '記得', '愛錯', '的', '愛錯', '了', '就', '算', '了', '所有', '相愛', '的', '人', '啊', '心花怒放', '沒有', '什麼', '可以', '阻擋', '年少', '輕狂', '所有', '孤單', '的', '人', '啊', '請', '用力', '悲傷', '堅強', '才', '是', '這', '世界', '上', '最', '大', '的', '謊', '甜蜜', '的', '笑聲', '被', '複製', '了', '許多']",恨 盡情 恨 忘 差不多 掙脫 掙脫 角色 唱錯 歌 歌詞 記得 愛錯 愛錯 算 相愛 心花怒放 阻擋 年少 輕狂 孤單 用力 悲傷 堅強 世界 謊 甜蜜 笑聲 複製
